original_user_id	new_user_id
178744	429
171525	430
10961	431
68529	432
61899	433
77373	434
50056	435
116469	436
116328	437
3639	438
128901	439
32996	440
131567	441
151476	442
132342	443
158941	444
138937	445
42473	446
151430	447
190911	448
92264	449
48607	450
120533	451
61580	452
38920	453
94902	454
190963	455
88514	456
8213	457
29343	458
160747	459
92884	460
26042	461
15623	462
62225	463
95645	464
127999	465
175344	466
68866	467
121435	468
42706	469
48785	470
26046	471
157573	472
112209	473
155734	474
118891	475
166744	476
70224	477
123217	478
132519	479
119753	480
106892	481
186408	482
143463	483
177745	484
83201	485
111792	486
184306	487
145217	488
191218	489
141871	490
91359	491
21817	492
100386	493
197773	494
91391	495
60006	496
144954	497
36568	498
144672	499
45115	500
48198	501
160904	502
170758	503
76943	504
171051	505
6886	506
159264	507
169322	508
78254	509
42957	510
14635	511
9300	512
78979	513
129035	514
144257	515
164388	516
56839	517
166429	518
103977	519
66311	520
121484	521
135200	522
61877	523
36498	524
63836	525
97430	526
94986	527
100566	528
106291	529
172517	530
177967	531
76527	532
27866	533
140803	534
183815	535
34773	536
23530	537
40022	538
76743	539
50954	540
165260	541
98206	542
142757	543
102316	544
12997	545
129593	546
74275	547
87790	548
67889	549
112362	550
34642	551
5523	552
75094	553
189212	554
90439	555
90419	556
28402	557
21135	558
57048	559
77941	560
25381	561
176236	562
460	563
176810	564
91147	565
137172	566
122419	567
185230	568
85718	569
50156	570
126185	571
145177	572
68924	573
130691	574
100912	575
100047	576
96991	577
9215	578
23709	579
145481	580
112526	581
11391	582
182029	583
76338	584
118484	585
70924	586
5209	587
60840	588
142504	589
191425	590
190045	591
148334	592
50445	593
123562	594
140251	595
95697	596
116881	597
145601	598
34535	599
34841	600
15794	601
172919	602
35754	603
182460	604
81536	605
92471	606
175455	607
28508	608
30593	609
95130	610
89809	611
8100	612
101827	613
148366	614
199722	615
79134	616
40491	617
121987	618
154527	619
37668	620
157103	621
159162	622
28774	623
82101	624
75585	625
162511	626
127319	627
54751	628
50208	629
40550	630
8178	631
89916	632
28431	633
44228	634
102210	635
188874	636
98196	637
61643	638
129549	639
23556	640
113666	641
81033	642
8919	643
198633	644
43912	645
162998	646
132429	647
177715	648
150356	649
28228	650
13130	651
191933	652
112035	653
88657	654
76029	655
13375	656
30431	657
86748	658
66627	659
61537	660
152762	661
95499	662
191895	663
159687	664
49939	665
176390	666
131623	667
138458	668
63694	669
92750	670
37903	671
80600	672
89973	673
25169	674
35401	675
5997	676
195451	677
6232	678
132997	679
138203	680
73277	681
108984	682
112191	683
25433	684
132328	685
154756	686
166885	687
149102	688
106767	689
145848	690
99396	691
125039	692
53228	693
14387	694
15732	695
197063	696
95775	697
31171	698
132717	699
180104	700
83234	701
78096	702
133950	703
22950	704
140584	705
184758	706
104591	707
29656	708
7233	709
51613	710
114171	711
25538	712
105377	713
124442	714
161091	715
15472	716
15704	717
174586	718
161454	719
54110	720
126427	721
15603	722
145768	723
63494	724
164520	725
65288	726
22505	727
170070	728
132252	729
78184	730
4562	731
92724	732
118700	733
166131	734
118073	735
101551	736
8912	737
135372	738
78356	739
151032	740
134982	741
195959	742
101344	743
41228	744
20700	745
97165	746
100417	747
28079	748
73428	749
86051	750
100492	751
2463	752
167372	753
83139	754
169678	755
186872	756
111956	757
111176	758
97253	759
121847	760
183722	761
163676	762
126982	763
74184	764
46416	765
21829	766
162664	767
196225	768
165872	769
53206	770
9270	771
84327	772
75894	773
82411	774
158086	775
47042	776
92561	777
183843	778
150371	779
122381	780
68403	781
134118	782
115165	783
160628	784
99699	785
25067	786
187384	787
22819	788
97630	789
96944	790
139954	791
148161	792
51745	793
76155	794
111849	795
146272	796
101573	797
32045	798
17558	799
160414	800
119348	801
15155	802
113047	803
147445	804
113781	805
161316	806
116954	807
161119	808
142396	809
170444	810
129767	811
56731	812
62090	813
123918	814
78641	815
173485	816
70886	817
146023	818
119336	819
42425	820
33413	821
19701	822
130814	823
177001	824
166756	825
27072	826
6964	827
50583	828
192338	829
29242	830
176525	831
93443	832
152924	833
55562	834
12014	835
27278	836
115155	837
72984	838
16395	839
142348	840
66629	841
117477	842
67678	843
125399	844
185640	845
97677	846
234	847
3953	848
190538	849
178001	850
162854	851
122880	852
165013	853
51901	854
105811	855
85558	856
145533	857
41176	858
139519	859
114505	860
64398	861
89683	862
148169	863
130646	864
21942	865
44934	866
159594	867
29737	868
103363	869
162910	870
171924	871
123037	872
38155	873
136516	874
4028	875
122717	876
181380	877
58992	878
104264	879
135191	880
88678	881
91969	882
148134	883
79988	884
104029	885
110447	886
31744	887
131023	888
157082	889
48656	890
193733	891
42500	892
18880	893
199829	894
53994	895
109146	896
145663	897
75744	898
132639	899
35146	900
55912	901
169193	902
182346	903
128001	904
35903	905
158615	906
17646	907
131404	908
92909	909
71579	910
11672	911
159985	912
123824	913
98736	914
26381	915
35319	916
61072	917
618	918
96449	919
115885	920
11409	921
27246	922
85885	923
85836	924
108736	925
66258	926
194920	927
163508	928
70794	929
187388	930
87612	931
87980	932
170941	933
100361	934
169765	935
136272	936
72857	937
15508	938
111758	939
19736	940
8195	941
137870	942
156794	943
27847	944
56581	945
143409	946
103955	947
136767	948
154347	949
129976	950
185562	951
124198	952
125098	953
154427	954
190917	955
137892	956
50144	957
160220	958
71214	959
129822	960
28151	961
38028	962
157829	963
102631	964
166509	965
96338	966
165673	967
100374	968
68698	969
23576	970
56379	971
61349	972
124489	973
135987	974
84012	975
155707	976
32307	977
113282	978
160372	979
40288	980
105938	981
146293	982
64650	983
75543	984
157552	985
170705	986
7447	987
47799	988
187776	989
140081	990
50078	991
128632	992
74988	993
179117	994
11482	995
141855	996
132493	997
43195	998
161231	999
75808	1000
22904	1001
60022	1002
161229	1003
52814	1004
16878	1005
14883	1006
150039	1007
147838	1008
74425	1009
138220	1010
134503	1011
88862	1012
132623	1013
92806	1014
158502	1015
139244	1016
774	1017
106668	1018
30492	1019
124279	1020
66917	1021
56524	1022
198080	1023
97500	1024
133733	1025
93651	1026
189074	1027
132609	1028
3267	1029
157676	1030
139526	1031
192180	1032
146107	1033
90821	1034
99793	1035
46689	1036
53365	1037
173579	1038
123649	1039
95838	1040
48386	1041
195064	1042
129932	1043
56498	1044
167589	1045
93352	1046
189001	1047
154693	1048
156913	1049
195472	1050
23001	1051
106788	1052
26355	1053
530	1054
112009	1055
24263	1056
16157	1057
116960	1058
132330	1059
158069	1060
166406	1061
90209	1062
84772	1063
128492	1064
16930	1065
195100	1066
136753	1067
38981	1068
185270	1069
66867	1070
28848	1071
181123	1072
100664	1073
32106	1074
75336	1075
69976	1076
23635	1077
104748	1078
71719	1079
59105	1080
148457	1081
91141	1082
20118	1083
70841	1084
95341	1085
174668	1086
167570	1087
166762	1088
70854	1089
181449	1090
186462	1091
54444	1092
145211	1093
13965	1094
57998	1095
74761	1096
182598	1097
177664	1098
180985	1099
1795	1100
19494	1101
74606	1102
158803	1103
2473	1104
76021	1105
117903	1106
47756	1107
148859	1108
131180	1109
112955	1110
185330	1111
177945	1112
59244	1113
104310	1114
60285	1115
114475	1116
76920	1117
121747	1118
29719	1119
89049	1120
78948	1121
118189	1122
141741	1123
37521	1124
98441	1125
51306	1126
6119	1127
37239	1128
20032	1129
65779	1130
148910	1131
108361	1132
162230	1133
150185	1134
157269	1135
2283	1136
178547	1137
11318	1138
3123	1139
20815	1140
132369	1141
67877	1142
50452	1143
151991	1144
101390	1145
196913	1146
149201	1147
85925	1148
113925	1149
102277	1150
143398	1151
10923	1152
112482	1153
84910	1154
187936	1155
162933	1156
73736	1157
74762	1158
126904	1159
124220	1160
2747	1161
62895	1162
159609	1163
149659	1164
159400	1165
50658	1166
119584	1167
37815	1168
84846	1169
187195	1170
162046	1171
93909	1172
38372	1173
155458	1174
31989	1175
55142	1176
166555	1177
126867	1178
154485	1179
41500	1180
188650	1181
14067	1182
95554	1183
191682	1184
53203	1185
5497	1186
160614	1187
86953	1188
162360	1189
79077	1190
24890	1191
183694	1192
23927	1193
188671	1194
12177	1195
44752	1196
109353	1197
158367	1198
157171	1199
165463	1200
161371	1201
42689	1202
81555	1203
50858	1204
108246	1205
125848	1206
83377	1207
124162	1208
13552	1209
153542	1210
41187	1211
86144	1212
184646	1213
46144	1214
59669	1215
1393	1216
36312	1217
86566	1218
179268	1219
45824	1220
164107	1221
21648	1222
183368	1223
25277	1224
35504	1225
28130	1226
2126	1227
108772	1228
82813	1229
107525	1230
128248	1231
161760	1232
26249	1233
99795	1234
25782	1235
163128	1236
484	1237
46118	1238
43633	1239
117085	1240
188593	1241
112984	1242
10766	1243
147137	1244
151897	1245
56873	1246
192135	1247
163650	1248
129675	1249
174006	1250
165238	1251
50031	1252
82278	1253
144306	1254
182641	1255
103515	1256
176997	1257
66181	1258
134657	1259
1402	1260
7751	1261
60919	1262
136330	1263
139686	1264
11378	1265
47541	1266
158617	1267
60980	1268
26692	1269
195842	1270
38247	1271
25143	1272
22008	1273
173569	1274
140521	1275
124998	1276
113719	1277
16659	1278
166693	1279
56164	1280
169812	1281
176479	1282
2057	1283
134611	1284
89779	1285
116627	1286
192662	1287
160718	1288
134193	1289
167102	1290
178302	1291
134572	1292
53575	1293
188323	1294
14309	1295
28296	1296
194586	1297
199500	1298
120135	1299
27986	1300
71815	1301
32418	1302
172699	1303
62250	1304
13873	1305
158226	1306
139765	1307
73720	1308
55200	1309
48524	1310
176898	1311
143119	1312
41780	1313
51033	1314
95118	1315
143960	1316
64165	1317
30129	1318
20140	1319
49629	1320
14956	1321
125105	1322
45537	1323
158021	1324
26561	1325
194233	1326
5083	1327
114390	1328
174956	1329
44866	1330
75194	1331
136725	1332
152392	1333
87985	1334
189028	1335
156949	1336
87290	1337
98647	1338
94627	1339
38291	1340
194521	1341
31660	1342
115321	1343
175042	1344
95262	1345
137854	1346
121615	1347
152931	1348
190607	1349
20179	1350
7903	1351
99786	1352
97423	1353
109000	1354
177663	1355
113734	1356
101783	1357
184098	1358
111912	1359
90741	1360
16751	1361
6568	1362
57971	1363
134410	1364
93937	1365
33323	1366
40937	1367
190407	1368
91461	1369
168831	1370
40666	1371
89406	1372
50751	1373
8292	1374
35667	1375
109069	1376
168800	1377
27247	1378
86494	1379
186975	1380
120774	1381
180943	1382
106547	1383
143413	1384
82281	1385
172060	1386
164164	1387
11489	1388
116147	1389
176119	1390
80298	1391
151311	1392
146164	1393
172748	1394
94996	1395
59722	1396
141305	1397
115362	1398
120704	1399
135504	1400
5853	1401
166299	1402
68559	1403
60775	1404
154574	1405
182178	1406
81686	1407
107663	1408
74163	1409
74744	1410
146660	1411
41437	1412
54768	1413
46256	1414
38400	1415
119663	1416
162689	1417
67561	1418
60649	1419
162121	1420
194077	1421
66697	1422
150266	1423
43037	1424
122009	1425
76810	1426
26378	1427
28375	1428
140166	1429
77599	1430
185576	1431
103712	1432
21963	1433
144199	1434
190011	1435
126039	1436
106860	1437
2301	1438
34579	1439
133765	1440
199385	1441
129216	1442
192043	1443
83238	1444
117407	1445
146605	1446
91101	1447
182498	1448
161743	1449
60368	1450
47655	1451
91541	1452
184890	1453
14880	1454
81489	1455
158911	1456
71973	1457
68063	1458
84822	1459
181082	1460
41836	1461
56482	1462
64755	1463
80399	1464
148478	1465
143280	1466
87721	1467
167462	1468
151143	1469
180862	1470
107919	1471
198700	1472
120757	1473
44339	1474
25693	1475
128711	1476
179634	1477
15598	1478
11188	1479
97777	1480
25816	1481
189662	1482
42575	1483
150098	1484
35040	1485
46315	1486
37492	1487
135633	1488
11035	1489
28408	1490
160684	1491
159077	1492
61310	1493
179850	1494
160937	1495
184418	1496
131159	1497
119059	1498
5493	1499
4936	1500
148414	1501
161675	1502
58364	1503
71119	1504
97228	1505
154070	1506
7917	1507
183060	1508
193063	1509
177246	1510
142777	1511
57970	1512
142533	1513
167854	1514
105385	1515
187157	1516
92341	1517
182052	1518
123993	1519
128936	1520
12454	1521
109627	1522
132244	1523
124748	1524
199374	1525
163998	1526
70360	1527
193910	1528
7958	1529
126122	1530
148670	1531
195673	1532
27080	1533
28108	1534
2239	1535
29657	1536
46845	1537
103759	1538
46038	1539
83185	1540
23830	1541
40779	1542
182621	1543
5751	1544
2742	1545
130887	1546
128073	1547
28180	1548
40384	1549
50142	1550
117860	1551
56604	1552
5901	1553
194071	1554
68418	1555
112063	1556
85113	1557
75610	1558
81987	1559
150011	1560
122505	1561
23108	1562
144222	1563
34669	1564
46875	1565
70261	1566
57710	1567
98879	1568
3870	1569
36055	1570
94252	1571
5402	1572
58441	1573
21845	1574
25015	1575
5330	1576
182411	1577
178766	1578
108508	1579
125991	1580
29436	1581
36428	1582
151177	1583
22980	1584
176276	1585
180919	1586
67504	1587
4664	1588
198638	1589
72096	1590
172434	1591
14917	1592
135033	1593
96395	1594
101541	1595
51240	1596
193797	1597
185231	1598
181194	1599
72999	1600
41690	1601
182182	1602
24131	1603
154361	1604
127181	1605
167147	1606
129504	1607
144518	1608
194462	1609
39153	1610
19941	1611
1991	1612
80743	1613
139912	1614
135148	1615
66792	1616
173630	1617
150692	1618
160018	1619
89542	1620
104879	1621
191599	1622
66778	1623
136741	1624
114280	1625
11292	1626
84672	1627
123368	1628
18240	1629
126676	1630
152576	1631
142612	1632
84952	1633
88117	1634
46205	1635
186203	1636
47335	1637
90431	1638
160709	1639
1312	1640
89109	1641
30667	1642
29324	1643
88307	1644
180558	1645
125584	1646
59921	1647
62912	1648
67685	1649
66548	1650
38258	1651
72433	1652
78929	1653
58019	1654
152116	1655
190979	1656
49951	1657
39525	1658
70983	1659
50606	1660
123500	1661
4736	1662
11977	1663
11963	1664
186350	1665
381	1666
144256	1667
136269	1668
137355	1669
125678	1670
137564	1671
169550	1672
69297	1673
115379	1674
56774	1675
168048	1676
83752	1677
100462	1678
42339	1679
171780	1680
180443	1681
107954	1682
52519	1683
165344	1684
148408	1685
67556	1686
159958	1687
161943	1688
43249	1689
155771	1690
103166	1691
64726	1692
31119	1693
135529	1694
68532	1695
134952	1696
191827	1697
98280	1698
32229	1699
112415	1700
63123	1701
171205	1702
88021	1703
126609	1704
87545	1705
23265	1706
168606	1707
82581	1708
123459	1709
1564	1710
180651	1711
90219	1712
39186	1713
82235	1714
29682	1715
31835	1716
197826	1717
186750	1718
171144	1719
53640	1720
116563	1721
63825	1722
83619	1723
119401	1724
198319	1725
149498	1726
195853	1727
53260	1728
48958	1729
162682	1730
10490	1731
17888	1732
170727	1733
138809	1734
15263	1735
46228	1736
38078	1737
178147	1738
29267	1739
136277	1740
37338	1741
68731	1742
175167	1743
190286	1744
135727	1745
174887	1746
89613	1747
35771	1748
129975	1749
22756	1750
146097	1751
82945	1752
57520	1753
173173	1754
14920	1755
195772	1756
108538	1757
64416	1758
44689	1759
86774	1760
111879	1761
58680	1762
1327	1763
158170	1764
109607	1765
42656	1766
42759	1767
150363	1768
165074	1769
120862	1770
145413	1771
72118	1772
61002	1773
161422	1774
67315	1775
8221	1776
79498	1777
130566	1778
168087	1779
194775	1780
151210	1781
124218	1782
89707	1783
68703	1784
79754	1785
173005	1786
37609	1787
82631	1788
15664	1789
94300	1790
72026	1791
188219	1792
23231	1793
9536	1794
181167	1795
36464	1796
162224	1797
196957	1798
8554	1799
145449	1800
22897	1801
75921	1802
172317	1803
107529	1804
197064	1805
84548	1806
137509	1807
69277	1808
159777	1809
92809	1810
62872	1811
93579	1812
44345	1813
14586	1814
3131	1815
45483	1816
134567	1817
151903	1818
109047	1819
75052	1820
116204	1821
91662	1822
52502	1823
133837	1824
3455	1825
148123	1826
10382	1827
130871	1828
76681	1829
61353	1830
44769	1831
65566	1832
191541	1833
85642	1834
138285	1835
39658	1836
149004	1837
164140	1838
112453	1839
95694	1840
6448	1841
83040	1842
156110	1843
192356	1844
106460	1845
102627	1846
67949	1847
51095	1848
157844	1849
164653	1850
98309	1851
118449	1852
132611	1853
73099	1854
67718	1855
148387	1856
193468	1857
180784	1858
123329	1859
196696	1860
184235	1861
193481	1862
159120	1863
959	1864
7570	1865
76222	1866
40367	1867
73351	1868
16761	1869
36849	1870
129335	1871
102956	1872
177175	1873
80436	1874
97574	1875
38386	1876
125285	1877
135476	1878
144893	1879
151106	1880
16320	1881
61334	1882
108696	1883
164352	1884
55146	1885
108829	1886
191050	1887
61885	1888
22333	1889
185575	1890
165171	1891
79107	1892
185322	1893
143404	1894
8860	1895
95591	1896
164462	1897
170355	1898
85140	1899
166594	1900
153558	1901
111054	1902
187537	1903
109578	1904
29507	1905
2886	1906
177023	1907
197412	1908
155940	1909
87768	1910
45569	1911
45066	1912
135054	1913
38625	1914
148914	1915
13642	1916
106431	1917
107603	1918
171776	1919
104589	1920
3296	1921
91910	1922
112278	1923
74587	1924
20098	1925
104535	1926
74475	1927
15268	1928
21683	1929
79442	1930
19450	1931
35053	1932
28478	1933
114196	1934
18584	1935
19810	1936
54029	1937
8885	1938
129779	1939
19546	1940
102426	1941
120209	1942
192827	1943
174603	1944
101780	1945
142766	1946
4783	1947
46666	1948
19267	1949
59350	1950
2563	1951
178222	1952
41317	1953
59355	1954
77658	1955
71722	1956
61541	1957
80107	1958
255	1959
2735	1960
56157	1961
134442	1962
72322	1963
61125	1964
87200	1965
121931	1966
108943	1967
136188	1968
184245	1969
192022	1970
7478	1971
161810	1972
186520	1973
132234	1974
139326	1975
169920	1976
13088	1977
16159	1978
7319	1979
88902	1980
39368	1981
33794	1982
906	1983
153935	1984
142009	1985
137572	1986
88476	1987
28414	1988
186232	1989
63735	1990
44396	1991
10958	1992
38564	1993
113099	1994
50897	1995
13092	1996
180192	1997
34279	1998
106495	1999
191195	2000
33295	2001
82903	2002
57428	2003
132784	2004
8889	2005
119587	2006
167538	2007
99863	2008
104786	2009
67316	2010
50492	2011
8613	2012
44584	2013
41941	2014
143167	2015
137414	2016
12470	2017
92729	2018
34645	2019
146586	2020
26097	2021
31381	2022
116704	2023
38930	2024
69195	2025
155201	2026
148152	2027
103278	2028
15552	2029
113272	2030
152075	2031
55825	2032
48714	2033
114921	2034
96058	2035
36684	2036
176297	2037
26352	2038
11021	2039
157233	2040
112181	2041
50232	2042
93711	2043
120946	2044
130209	2045
45181	2046
59908	2047
199482	2048
8915	2049
35011	2050
57026	2051
83054	2052
165860	2053
134033	2054
165767	2055
34064	2056
152413	2057
78736	2058
53188	2059
199279	2060
171660	2061
97643	2062
26655	2063
17324	2064
12800	2065
47914	2066
49760	2067
27180	2068
128641	2069
49565	2070
119193	2071
178123	2072
113490	2073
65560	2074
151174	2075
38049	2076
84533	2077
106467	2078
129135	2079
88578	2080
177116	2081
83135	2082
54530	2083
43763	2084
47499	2085
112890	2086
56489	2087
124254	2088
49167	2089
74077	2090
26123	2091
105299	2092
4431	2093
160557	2094
166213	2095
477	2096
172749	2097
19357	2098
8459	2099
121953	2100
15220	2101
134533	2102
97683	2103
2880	2104
59910	2105
169715	2106
75470	2107
71334	2108
9543	2109
181939	2110
129428	2111
83750	2112
70193	2113
17164	2114
101490	2115
4833	2116
128052	2117
196481	2118
2539	2119
6488	2120
26643	2121
77042	2122
42588	2123
155180	2124
73345	2125
195493	2126
43981	2127
136716	2128
156829	2129
54242	2130
95242	2131
154273	2132
43247	2133
109441	2134
109296	2135
45445	2136
161554	2137
168588	2138
133243	2139
133750	2140
135788	2141
27404	2142
36834	2143
14616	2144
84795	2145
175526	2146
84950	2147
142526	2148
31592	2149
12264	2150
170846	2151
62547	2152
166784	2153
125077	2154
133937	2155
12473	2156
57916	2157
80187	2158
179564	2159
100944	2160
16624	2161
70648	2162
41721	2163
23543	2164
194792	2165
183203	2166
46878	2167
106143	2168
20432	2169
116832	2170
118950	2171
173076	2172
41171	2173
195298	2174
3752	2175
53240	2176
13882	2177
102018	2178
193663	2179
174993	2180
93631	2181
142960	2182
40292	2183
61215	2184
97649	2185
1433	2186
54022	2187
163894	2188
162050	2189
161225	2190
16831	2191
175615	2192
172687	2193
130325	2194
46961	2195
10022	2196
157694	2197
167041	2198
14965	2199
169231	2200
177786	2201
187546	2202
130527	2203
135123	2204
197175	2205
53734	2206
61508	2207
88481	2208
15101	2209
102953	2210
15825	2211
157806	2212
40463	2213
71616	2214
4379	2215
73208	2216
175501	2217
65313	2218
171810	2219
17130	2220
47753	2221
110685	2222
89839	2223
150365	2224
140397	2225
99007	2226
83843	2227
36562	2228
10833	2229
194003	2230
168718	2231
140996	2232
53193	2233
110621	2234
78345	2235
55984	2236
12554	2237
85577	2238
50019	2239
133826	2240
138994	2241
33779	2242
142247	2243
168709	2244
11348	2245
137092	2246
45262	2247
69769	2248
91645	2249
133579	2250
54503	2251
109610	2252
117134	2253
80483	2254
30315	2255
46544	2256
133305	2257
190343	2258
98566	2259
199007	2260
162197	2261
151096	2262
114419	2263
136659	2264
55090	2265
11616	2266
189078	2267
187938	2268
175417	2269
106618	2270
41809	2271
154415	2272
43411	2273
148572	2274
58873	2275
159352	2276
137963	2277
74714	2278
17486	2279
169663	2280
96250	2281
110481	2282
156421	2283
26530	2284
22401	2285
195195	2286
5162	2287
115148	2288
119440	2289
141875	2290
172355	2291
54856	2292
75721	2293
92849	2294
188789	2295
153315	2296
84915	2297
42108	2298
59770	2299
195519	2300
1860	2301
179339	2302
12423	2303
76843	2304
155301	2305
29357	2306
60090	2307
150638	2308
9638	2309
96383	2310
134545	2311
155162	2312
107577	2313
84276	2314
32386	2315
174967	2316
141906	2317
39639	2318
777	2319
40239	2320
82301	2321
12054	2322
182962	2323
156243	2324
177879	2325
44568	2326
155158	2327
178532	2328
34904	2329
120891	2330
86668	2331
83397	2332
162950	2333
94417	2334
182379	2335
94463	2336
154640	2337
112028	2338
138587	2339
197435	2340
104946	2341
130087	2342
57450	2343
56640	2344
119963	2345
86502	2346
58727	2347
128408	2348
169884	2349
118313	2350
165654	2351
146902	2352
73752	2353
142369	2354
41458	2355
122915	2356
137610	2357
123193	2358
1196	2359
132354	2360
103532	2361
183148	2362
94815	2363
189338	2364
13474	2365
75119	2366
150658	2367
40977	2368
157328	2369
150023	2370
154701	2371
142483	2372
195654	2373
25769	2374
22338	2375
196136	2376
15718	2377
155374	2378
69852	2379
198125	2380
51858	2381
142024	2382
112161	2383
75227	2384
56003	2385
190833	2386
190192	2387
191569	2388
118834	2389
40298	2390
125034	2391
126267	2392
67614	2393
52986	2394
138710	2395
111162	2396
20618	2397
27695	2398
121226	2399
18064	2400
191155	2401
179123	2402
130525	2403
119980	2404
172822	2405
176053	2406
76909	2407
90221	2408
159094	2409
198342	2410
113728	2411
155154	2412
140642	2413
123005	2414
34908	2415
46307	2416
126637	2417
60121	2418
157165	2419
14139	2420
177047	2421
30592	2422
81150	2423
20728	2424
176350	2425
12689	2426
115431	2427
2510	2428
40331	2429
74933	2430
177039	2431
24793	2432
144600	2433
178956	2434
139080	2435
129962	2436
87703	2437
81889	2438
76688	2439
29309	2440
159091	2441
78784	2442
56445	2443
79100	2444
3907	2445
19744	2446
185238	2447
22490	2448
138011	2449
165002	2450
183174	2451
630	2452
112859	2453
63807	2454
66378	2455
79099	2456
37989	2457
197548	2458
26836	2459
144	2460
199511	2461
151676	2462
130892	2463
191790	2464
22533	2465
198497	2466
53277	2467
182985	2468
94052	2469
18263	2470
58836	2471
148110	2472
37116	2473
87195	2474
25943	2475
39324	2476
8073	2477
12858	2478
192108	2479
86020	2480
117768	2481
144421	2482
117318	2483
11845	2484
145487	2485
44478	2486
69373	2487
4730	2488
131215	2489
26593	2490
119813	2491
79026	2492
114577	2493
115453	2494
117394	2495
30571	2496
182298	2497
