original_wm_poi_id	new_wm_poi_id
938	241
336	242
1777	243
450	244
2569	245
1334	246
187	247
1768	248
745	249
1363	250
1254	251
1900	252
390	253
3059	254
402	255
1593	256
1721	257
1459	258
2769	259
833	260
3169	261
1733	262
2541	263
1954	264
534	265
1899	266
805	267
3305	268
2936	269
894	270
886	271
3041	272
2834	273
2276	274
1915	275
58	276
642	277
586	278
634	279
260	280
2012	281
114	282
2214	283
1053	284
411	285
718	286
105	287
748	288
2603	289
1757	290
377	291
386	292
779	293
3096	294
334	295
1862	296
1850	297
169	298
1756	299
365	300
338	301
1588	302
0	303
2760	304
1586	305
2286	306
2385	307
2033	308
1512	309
185	310
770	311
1193	312
880	313
751	314
3294	315
3292	316
2169	317
85	318
388	319
2727	320
1728	321
1608	322
1008	323
990	324
218	325
514	326
822	327
1575	328
123	329
1798	330
828	331
1712	332
2120	333
3261	334
2583	335
2063	336
307	337
1668	338
1990	339
1979	340
2061	341
1171	342
885	343
37	344
3055	345
1656	346
430	347
2113	348
2964	349
3	350
1837	351
403	352
2264	353
266	354
2047	355
1169	356
1881	357
1309	358
432	359
3021	360
1136	361
441	362
474	363
2835	364
2930	365
2864	366
850	367
406	368
1513	369
1667	370
1766	371
2885	372
1411	373
2013	374
2739	375
2920	376
2699	377
721	378
2397	379
1156	380
2711	381
543	382
1113	383
2997	384
1805	385
1652	386
3007	387
3312	388
2224	389
1285	390
1337	391
2016	392
1212	393
1861	394
1859	395
2637	396
2110	397
11	398
2775	399
909	400
1884	401
1763	402
2093	403
2339	404
2280	405
1401	406
2418	407
3255	408
3247	409
1545	410
2158	411
1551	412
1479	413
2386	414
700	415
3062	416
78	417
350	418
60	419
1952	420
2226	421
789	422
1962	423
3076	424
3080	425
507	426
670	427
394	428
2903	429
900	430
2203	431
1674	432
1010	433
1109	434
2300	435
3005	436
831	437
2963	438
2486	439
3129	440
1515	441
287	442
1514	443
742	444
1707	445
1086	446
688	447
667	448
1218	449
725	450
1180	451
995	452
1384	453
2212	454
2422	455
2777	456
1002	457
2177	458
100	459
1725	460
1807	461
821	462
2084	463
2019	464
1458	465
3237	466
3150	467
2403	468
2087	469
2467	470
1335	471
1927	472
743	473
1930	474
2660	475
2368	476
304	477
3177	478
970	479
154	480
2116	481
2062	482
3054	483
942	484
956	485
2107	486
468	487
2152	488
904	489
1675	490
438	491
74	492
813	493
2596	494
1482	495
2289	496
190	497
1846	498
3266	499
571	500
2085	501
2154	502
1906	503
98	504
340	505
1518	506
2635	507
2427	508
1096	509
3139	510
1923	511
201	512
2256	513
735	514
763	515
3008	516
2881	517
3110	518
943	519
1382	520
3077	521
1373	522
631	523
2905	524
2512	525
2741	526
3289	527
752	528
1819	529
2750	530
516	531
3064	532
1925	533
451	534
1036	535
1550	536
2627	537
1033	538
545	539
649	540
1381	541
2538	542
2433	543
3158	544
137	545
1021	546
2334	547
603	548
2926	549
206	550
852	551
622	552
1736	553
2562	554
1237	555
1583	556
1642	557
1108	558
1190	559
2344	560
2080	561
2831	562
2454	563
1557	564
2900	565
360	566
1371	567
1126	568
16	569
1098	570
2518	571
2770	572
2571	573
2598	574
558	575
2213	576
1433	577
2536	578
1996	579
617	580
2236	581
3073	582
1950	583
1049	584
2265	585
935	586
1953	587
2000	588
53	589
1369	590
2684	591
1243	592
993	593
1596	594
870	595
2139	596
512	597
1288	598
849	599
2134	600
1447	601
2490	602
804	603
3303	604
285	605
2389	606
419	607
920	608
2688	609
2246	610
1034	611
2059	612
511	613
151	614
1722	615
757	616
1813	617
3070	618
372	619
22	620
1525	621
566	622
1886	623
975	624
2784	625
766	626
1825	627
2346	628
2432	629
1019	630
618	631
102	632
2969	633
2733	634
1361	635
253	636
1746	637
1967	638
348	639
1407	640
1426	641
1099	642
583	643
1465	644
1543	645
2430	646
2977	647
1134	648
2415	649
415	650
1436	651
1589	652
2281	653
2261	654
2275	655
17	656
564	657
1378	658
539	659
1501	660
535	661
809	662
2833	663
83	664
314	665
872	666
1796	667
1966	668
219	669
2535	670
481	671
2066	672
1012	673
969	674
1194	675
1035	676
1734	677
197	678
414	679
2762	680
1811	681
2866	682
3202	683
1188	684
2314	685
87	686
45	687
598	688
1187	689
1630	690
9	691
311	692
2706	693
1297	694
357	695
1397	696
3152	697
3279	698
2861	699
1926	700
2600	701
2479	702
2529	703
1183	704
2566	705
2018	706
1867	707
2237	708
3207	709
1603	710
2970	711
1298	712
3144	713
2798	714
2089	715
2045	716
3215	717
77	718
3145	719
2170	720
1584	721
1528	722
1592	723
2772	724
2176	725
1994	726
1471	727
1782	728
46	729
1600	730
313	731
2582	732
124	733
2313	734
1491	735
2811	736
2257	737
485	738
281	739
727	740
746	741
643	742
1040	743
1344	744
189	745
1060	746
1122	747
2148	748
612	749
1071	750
1311	751
2171	752
2112	753
3211	754
25	755
2392	756
157	757
2426	758
444	759
888	760
3245	761
2295	762
2624	763
2162	764
1391	765
853	766
1241	767
80	768
2497	769
932	770
1505	771
2993	772
259	773
2429	774
263	775
2601	776
417	777
2783	778
1895	779
59	780
540	781
299	782
1901	783
301	784
807	785
51	786
49	787
1719	788
1682	789
361	790
2230	791
2519	792
916	793
1354	794
1400	795
2979	796
2848	797
1563	798
2083	799
181	800
1855	801
2380	802
2469	803
396	804
1955	805
2745	806
2001	807
196	808
1601	809
606	810
1787	811
1789	812
278	813
510	814
209	815
2308	816
2373	817
1047	818
3222	819
1770	820
3231	821
2498	822
1112	823
2150	824
2064	825
2078	826
3151	827
855	828
152	829
1504	830
1802	831
3120	832
1078	833
736	834
559	835
625	836
269	837
1042	838
2838	839
596	840
2761	841
521	842
1894	843
1438	844
2100	845
3199	846
3270	847
2140	848
2547	849
1908	850
2644	851
205	852
2172	853
2917	854
262	855
129	856
998	857
562	858
1395	859
20	860
859	861
1228	862
1527	863
1827	864
373	865
216	866
2103	867
439	868
820	869
778	870
2104	871
733	872
1303	873
3105	874
2628	875
2144	876
1032	877
861	878
1917	879
79	880
2935	881
2351	882
1842	883
2912	884
2222	885
1302	886
3208	887
2241	888
3114	889
1991	890
759	891
1234	892
1374	893
2091	894
1076	895
2327	896
1890	897
2586	898
1372	899
3027	900
240	901
972	902
3206	903
3006	904
710	905
2464	906
1625	907
111	908
2291	909
1956	910
941	911
1744	912
308	913
2210	914
1280	915
1566	916
2208	917
2396	918
1199	919
2322	920
478	921
2391	922
1055	923
2776	924
1784	925
2255	926
3229	927
1072	928
784	929
711	930
903	931
139	932
1616	933
3156	934
2692	935
1063	936
538	937
825	938
2708	939
1864	940
1516	941
3113	942
3014	943
1810	944
2279	945
2940	946
2724	947
2159	948
459	949
392	950
1711	951
2909	952
1792	953
1286	954
704	955
1427	956
2369	957
193	958
1595	959
364	960
2174	961
1486	962
1856	963
47	964
561	965
1376	966
2513	967
1607	968
2605	969
2044	970
3048	971
1606	972
3214	973
2808	974
2323	975
1902	976
1738	977
1364	978
2725	979
363	980
717	981
1219	982
387	983
1184	984
726	985
3094	986
2101	987
1120	988
412	989
1741	990
2764	991
930	992
1517	993
967	994
2299	995
3233	996
607	997
1691	998
1097	999
3227	1000
2907	1001
1398	1002
3172	1003
577	1004
574	1005
252	1006
186	1007
2939	1008
1948	1009
897	1010
1067	1011
3175	1012
422	1013
3236	1014
1571	1015
2832	1016
2563	1017
234	1018
863	1019
1428	1020
919	1021
43	1022
2243	1023
333	1024
176	1025
768	1026
2561	1027
818	1028
1214	1029
41	1030
696	1031
2204	1032
2662	1033
401	1034
1118	1035
1027	1036
604	1037
1742	1038
2466	1039
610	1040
1054	1041
1911	1042
368	1043
2228	1044
2293	1045
2707	1046
2883	1047
1559	1048
1720	1049
128	1050
250	1051
3056	1052
1168	1053
2543	1054
2685	1055
1221	1056
222	1057
141	1058
231	1059
133	1060
1921	1061
2266	1062
2537	1063
988	1064
442	1065
389	1066
575	1067
2448	1068
3036	1069
1383	1070
1942	1071
621	1072
2712	1073
3259	1074
2166	1075
1772	1076
1386	1077
1577	1078
1968	1079
2613	1080
2661	1081
405	1082
1029	1083
1147	1084
1941	1085
2781	1086
144	1087
836	1088
233	1089
343	1090
3050	1091
1887	1092
879	1093
1959	1094
2778	1095
305	1096
431	1097
1655	1098
608	1099
791	1100
2412	1101
2269	1102
2619	1103
2015	1104
1920	1105
1075	1106
1535	1107
423	1108
1832	1109
781	1110
1000	1111
2501	1112
1441	1113
2904	1114
1375	1115
159	1116
3058	1117
1976	1118
691	1119
3045	1120
2609	1121
282	1122
846	1123
2786	1124
1971	1125
895	1126
232	1127
1946	1128
3049	1129
918	1130
550	1131
1170	1132
1339	1133
3319	1134
424	1135
2425	1136
2868	1137
548	1138
1564	1139
613	1140
3013	1141
127	1142
1065	1143
3090	1144
2073	1145
3141	1146
2847	1147
996	1148
840	1149
1291	1150
2051	1151
2615	1152
976	1153
3302	1154
2217	1155
3249	1156
1305	1157
261	1158
3037	1159
470	1160
1490	1161
2239	1162
1224	1163
1209	1164
1526	1165
907	1166
2632	1167
1533	1168
2803	1169
2928	1170
676	1171
1368	1172
858	1173
2871	1174
552	1175
1177	1176
1064	1177
2862	1178
2340	1179
355	1180
3028	1181
590	1182
284	1183
3309	1184
1611	1185
3304	1186
2703	1187
2108	1188
1632	1189
96	1190
32	1191
2972	1192
226	1193
1066	1194
464	1195
2999	1196
27	1197
2806	1198
2515	1199
1276	1200
2478	1201
2168	1202
2572	1203
1628	1204
150	1205
2876	1206
1786	1207
520	1208
224	1209
2352	1210
2235	1211
3000	1212
569	1213
3317	1214
724	1215
1119	1216
1793	1217
1107	1218
1752	1219
1761	1220
24	1221
1800	1222
1261	1223
563	1224
2393	1225
1829	1226
532	1227
1530	1228
397	1229
1414	1230
391	1231
1639	1232
1598	1233
1232	1234
2540	1235
1403	1236
2636	1237
1205	1238
750	1239
437	1240
2780	1241
89	1242
318	1243
3212	1244
2559	1245
2487	1246
3092	1247
1347	1248
1780	1249
50	1250
954	1251
2151	1252
2006	1253
1356	1254
605	1255
1340	1256
881	1257
1647	1258
2618	1259
2654	1260
1659	1261
3074	1262
860	1263
2793	1264
3262	1265
2855	1266
2564	1267
447	1268
2435	1269
2820	1270
179	1271
2270	1272
663	1273
557	1274
162	1275
2630	1276
715	1277
1717	1278
1924	1279
2455	1280
2399	1281
1904	1282
55	1283
518	1284
54	1285
2156	1286
628	1287
2884	1288
1549	1289
1708	1290
854	1291
140	1292
1931	1293
2830	1294
2054	1295
2370	1296
2046	1297
14	1298
2219	1299
2262	1300
1455	1301
1210	1302
1181	1303
2530	1304
329	1305
393	1306
2122	1307
5	1308
597	1309
2616	1310
2475	1311
1582	1312
1834	1313
211	1314
722	1315
679	1316
674	1317
1604	1318
1627	1319
3258	1320
816	1321
891	1322
570	1323
68	1324
2225	1325
2923	1326
26	1327
1164	1328
2462	1329
2849	1330
2723	1331
2544	1332
92	1333
1799	1334
242	1335
2371	1336
95	1337
2942	1338
1509	1339
2417	1340
547	1341
3001	1342
1342	1343
1043	1344
554	1345
3267	1346
1824	1347
776	1348
2534	1349
3109	1350
1260	1351
1424	1352
493	1353
1522	1354
3093	1355
2105	1356
3106	1357
2592	1358
2244	1359
2568	1360
2551	1361
479	1362
2298	1363
1635	1364
1489	1365
1028	1366
1803	1367
1660	1368
1558	1369
3012	1370
1880	1371
984	1372
330	1373
1419	1374
1812	1375
1350	1376
1422	1377
356	1378
2658	1379
1538	1380
1507	1381
2253	1382
2732	1383
2945	1384
29	1385
1773	1386
1073	1387
1338	1388
678	1389
1716	1390
1420	1391
2815	1392
2014	1393
1155	1394
3087	1395
65	1396
3186	1397
1195	1398
2231	1399
3111	1400
3174	1401
883	1402
1943	1403
2865	1404
620	1405
7	1406
2690	1407
1573	1408
2008	1409
264	1410
1100	1411
2767	1412
2027	1413
1244	1414
1020	1415
174	1416
2552	1417
1680	1418
878	1419
953	1420
2531	1421
896	1422
641	1423
82	1424
1211	1425
221	1426
15	1427
99	1428
2404	1429
2436	1430
3046	1431
716	1432
2743	1433
2714	1434
826	1435
3190	1436
1795	1437
1822	1438
582	1439
2338	1440
434	1441
810	1442
3035	1443
1561	1444
2173	1445
2548	1446
578	1447
237	1448
1760	1449
1202	1450
2710	1451
3068	1452
2331	1453
1621	1454
1913	1455
664	1456
2634	1457
2072	1458
39	1459
1227	1460
2579	1461
1263	1462
420	1463
1933	1464
327	1465
913	1466
2	1467
283	1468
2625	1469
3179	1470
2030	1471
2049	1472
236	1473
3051	1474
3085	1475
382	1476
2141	1477
344	1478
3170	1479
681	1480
690	1481
1041	1482
3251	1483
1547	1484
1253	1485
1960	1486
2897	1487
864	1488
546	1489
258	1490
1167	1491
515	1492
1138	1493
38	1494
2642	1495
2411	1496
3010	1497
1602	1498
3176	1499
2443	1500
1247	1501
1160	1502
421	1503
2800	1504
837	1505
1779	1506
2726	1507
2233	1508
399	1509
425	1510
1461	1511
2312	1512
2667	1513
2670	1514
1175	1515
1964	1516
3040	1517
1079	1518
1629	1519
75	1520
1614	1521
3183	1522
1506	1523
2937	1524
899	1525
2106	1526
2894	1527
271	1528
594	1529
1409	1530
893	1531
3112	1532
568	1533
4	1534
480	1535
1402	1536
3002	1537
3003	1538
494	1539
3016	1540
2374	1541
2119	1542
3220	1543
701	1544
148	1545
1510	1546
56	1547
1462	1548
204	1549
522	1550
3283	1551
1816	1552
3197	1553
686	1554
2574	1555
986	1556
2271	1557
2578	1558
536	1559
835	1560
695	1561
3104	1562
3250	1563
2070	1564
2874	1565
2664	1566
1443	1567
2297	1568
2738	1569
2206	1570
3043	1571
1937	1572
214	1573
3203	1574
1278	1575
3143	1576
1993	1577
2218	1578
1536	1579
2683	1580
1706	1581
1346	1582
615	1583
1885	1584
2445	1585
35	1586
202	1587
2115	1588
2211	1589
723	1590
28	1591
2077	1592
1548	1593
1444	1594
1264	1595
922	1596
1166	1597
1932	1598
1888	1599
1380	1600
3299	1601
609	1602
2922	1603
413	1604
246	1605
2759	1606
2434	1607
1804	1608
713	1609
1666	1610
70	1611
30	1612
834	1613
2449	1614
1815	1615
2590	1616
67	1617
3130	1618
380	1619
680	1620
2915	1621
1637	1622
923	1623
1031	1624
1352	1625
1332	1626
2886	1627
3243	1628
703	1629
3185	1630
296	1631
1135	1632
2325	1633
1215	1634
2285	1635
3017	1636
934	1637
1537	1638
200	1639
1196	1640
1897	1641
1685	1642
2052	1643
3178	1644
729	1645
519	1646
1555	1647
1905	1648
2088	1649
2691	1650
2916	1651
2995	1652
1452	1653
517	1654
248	1655
585	1656
994	1657
1336	1658
3219	1659
2473	1660
874	1661
1357	1662
2796	1663
2594	1664
2718	1665
1745	1666
274	1667
2870	1668
687	1669
495	1670
2860	1671
1165	1672
2565	1673
3296	1674
2126	1675
719	1676
331	1677
2245	1678
2242	1679
2079	1680
1151	1681
2175	1682
1328	1683
1140	1684
192	1685
2090	1686
2451	1687
1001	1688
10	1689
2461	1690
1576	1691
3276	1692
108	1693
353	1694
601	1695
1158	1696
2753	1697
946	1698
3218	1699
1893	1700
2702	1701
1858	1702
2408	1703
2878	1704
1037	1705
1836	1706
1806	1707
2867	1708
2431	1709
1519	1710
1587	1711
116	1712
130	1713
924	1714
1013	1715
3252	1716
433	1717
2349	1718
1749	1719
1679	1720
1883	1721
3018	1722
2735	1723
21	1724
1393	1725
2633	1726
3034	1727
1949	1728
2719	1729
362	1730
3265	1731
627	1732
306	1733
1715	1734
241	1735
2975	1736
739	1737
69	1738
2709	1739
671	1740
3115	1741
118	1742
915	1743
1394	1744
2413	1745
2602	1746
2165	1747
2729	1748
1404	1749
1594	1750
708	1751
2843	1752
2570	1753
2973	1754
2549	1755
34	1756
1546	1757
2787	1758
371	1759
533	1760
527	1761
1163	1762
1500	1763
18	1764
1986	1765
3232	1766
3072	1767
707	1768
443	1769
2737	1770
2057	1771
3213	1772
2071	1773
523	1774
2896	1775
2321	1776
2384	1777
675	1778
122	1779
1233	1780
955	1781
1223	1782
1663	1783
1898	1784
626	1785
576	1786
229	1787
2377	1788
106	1789
2055	1790
2074	1791
2249	1792
2857	1793
1349	1794
682	1795
448	1796
1157	1797
188	1798
3078	1799
3095	1800
2221	1801
385	1802
2948	1803
892	1804
1523	1805
1771	1806
3256	1807
2294	1808
1011	1809
1857	1810
3235	1811
2272	1812
841	1813
2899	1814
2081	1815
135	1816
2310	1817
1997	1818
1279	1819
3306	1820
2682	1821
2967	1822
1110	1823
3182	1824
2026	1825
2053	1826
1091	1827
247	1828
3161	1829
2268	1830
1687	1831
2020	1832
785	1833
1408	1834
2994	1835
2205	1836
3083	1837
213	1838
143	1839
1934	1840
2383	1841
509	1842
1172	1843
3030	1844
1552	1845
1844	1846
498	1847
2992	1848
2278	1849
177	1850
1362	1851
1437	1852
3316	1853
987	1854
1331	1855
638	1856
2846	1857
1929	1858
3011	1859
2004	1860
2686	1861
1206	1862
1080	1863
270	1864
1907	1865
2306	1866
2744	1867
2437	1868
1231	1869
1359	1870
1579	1871
6	1872
1450	1873
1852	1874
856	1875
728	1876
868	1877
3086	1878
890	1879
1670	1880
2765	1881
2752	1882
2247	1883
1612	1884
639	1885
3307	1886
76	1887
529	1888
1781	1889
1070	1890
526	1891
2641	1892
898	1893
1726	1894
178	1895
349	1896
469	1897
1731	1898
1387	1899
1574	1900
749	1901
1823	1902
1568	1903
668	1904
2757	1905
2879	1906
1016	1907
328	1908
551	1909
1841	1910
2471	1911
808	1912
648	1913
72	1914
2794	1915
408	1916
3128	1917
2129	1918
404	1919
2588	1920
458	1921
2576	1922
3116	1923
1540	1924
1272	1925
2381	1926
138	1927
227	1928
2845	1929
2007	1930
842	1931
744	1932
1192	1933
1236	1934
1723	1935
1103	1936
2424	1937
2209	1938
2528	1939
3184	1940
418	1941
1343	1942
1944	1943
1539	1944
1828	1945
2407	1946
1039	1947
1778	1948
1531	1949
142	1950
901	1951
593	1952
93	1953
1410	1954
1617	1955
342	1956
2164	1957
1556	1958
827	1959
2068	1960
2869	1961
1739	1962
3293	1963
2161	1964
2911	1965
2716	1966
245	1967
737	1968
2717	1969
732	1970
208	1971
1891	1972
210	1973
2893	1974
799	1975
2816	1976
2005	1977
1961	1978
669	1979
337	1980
3009	1981
2663	1982
2877	1983
267	1984
958	1985
2390	1986
1329	1987
2836	1988
2730	1989
873	1990
1061	1991
491	1992
2329	1993
146	1994
3274	1995
335	1996
1751	1997
2409	1998
1290	1999
1448	2000
2267	2001
1520	2002
3180	2003
3124	2004
2647	2005
1640	2006
1390	2007
1909	2008
1737	2009
1435	2010
2499	2011
2305	2012
2302	2013
553	2014
1161	2015
1249	2016
1056	2017
2646	2018
3313	2019
1269	2020
2722	2021
2153	2022
1572	2023
3053	2024
2639	2025
289	2026
1493	2027
2316	2028
2858	2029
857	2030
1826	2031
1085	2032
2575	2033
1189	2034
1238	2035
2495	2036
3323	2037
2440	2038
203	2039
720	2040
3263	2041
63	2042
2259	2043
2774	2044
1052	2045
555	2046
2851	2047
683	2048
2240	2049
2421	2050
3298	2051
2863	2052
1755	2053
2533	2054
2978	2055
8	2056
1599	2057
2096	2058
843	2059
2282	2060
3026	2061
435	2062
2853	2063
1889	2064
1432	2065
1024	2066
1018	2067
3171	2068
2401	2069
640	2070
3029	2071
3127	2072
1794	2073
2687	2074
1095	2075
3103	2076
91	2077
1446	2078
395	2079
2025	2080
2645	2081
1936	2082
2441	2083
3091	2084
1388	2085
2844	2086
1987	2087
2500	2088
2248	2089
2022	2090
1503	2091
370	2092
3291	2093
3288	2094
1226	2095
1758	2096
3280	2097
153	2098
1106	2099
1173	2100
1928	2101
2357	2102
2511	2103
2420	2104
1764	2105
2614	2106
2446	2107
936	2108
1619	2109
1624	2110
1939	2111
3032	2112
1643	2113
1989	2114
2179	2115
1268	2116
654	2117
814	2118
2817	2119
3290	2120
2444	2121
2591	2122
2859	2123
2674	2124
2187	2125
829	2126
2788	2127
3081	2128
882	2129
698	2130
2330	2131
3015	2132
1300	2133
2423	2134
3098	2135
2476	2136
2731	2137
1015	2138
2301	2139
1562	2140
1710	2141
1392	2142
2438	2143
1553	2144
90	2145
1235	2146
1062	2147
2880	2148
13	2149
3146	2150
1609	2151
1246	2152
1914	2153
2805	2154
1623	2155
845	2156
198	2157
1077	2158
2959	2159
191	2160
1142	2161
1654	2162
2558	2163
3269	2164
358	2165
217	2166
2921	2167
1817	2168
2889	2169
2273	2170
230	2171
2895	2172
2852	2173
1775	2174
2127	2175
2410	2176
965	2177
1713	2178
3301	2179
3195	2180
1460	2181
734	2182
645	2183
2819	2184
1648	2185
1025	2186
369	2187
2607	2188
887	2189
199	2190
155	2191
2232	2192
1714	2193
1935	2194
40	2195
1355	2196
2043	2197
1006	2198
2477	2199
1985	2200
817	2201
2604	2202
2890	2203
3210	2204
2875	2205
2453	2206
635	2207
455	2208
2539	2209
2672	2210
1345	2211
906	2212
952	2213
591	2214
2251	2215
2465	2216
97	2217
256	2218
3234	2219
513	2220
823	2221
3225	2222
456	2223
1416	2224
730	2225
2117	2226
1833	2227
19	2228
616	2229
985	2230
1820	2231
761	2232
2981	2233
3020	2234
2319	2235
876	2236
1046	2237
788	2238
1854	2239
2395	2240
1007	2241
1299	2242
3311	2243
2556	2244
685	2245
339	2246
2460	2247
2593	2248
1379	2249
2452	2250
489	2251
2693	2252
1141	2253
1216	2254
692	2255
2147	2256
2503	2257
911	2258
484	2259
1631	2260
3241	2261
1412	2262
2138	2263
581	2264
3057	2265
1818	2266
33	2267
2181	2268
3117	2269
1681	2270
572	2271
1265	2272
769	2273
1222	2274
1492	2275
2086	2276
2960	2277
541	2278
1294	2279
255	2280
531	2281
1252	2282
1524	2283
1207	2284
2182	2285
2400	2286
1866	2287
1480	2288
295	2289
1425	2290
2655	2291
1003	2292
1440	2293
1087	2294
2790	2295
999	2296
2379	2297
457	2298
1304	2299
2128	2300
1023	2301
2657	2302
1341	2303
1502	2304
2626	2305
2573	2306
2254	2307
476	2308
2131	2309
2048	2310
1860	2311
2542	2312
3223	2313
1762	2314
1250	2315
172	2316
2348	2317
2416	2318
429	2319
2919	2320
1330	2321
1916	2322
677	2323
2326	2324
1255	2325
2220	2326
1451	2327
2149	2328
968	2329
937	2330
352	2331
2229	2332
454	2333
2914	2334
1634	2335
1230	2336
699	2337
3135	2338
2929	2339
1662	2340
1351	2341
1892	2342
647	2343
2553	2344
1457	2345
2906	2346
2223	2347
1208	2348
2932	2349
684	2350
1069	2351
2934	2352
2740	2353
3024	2354
790	2355
1182	2356
3273	2357
560	2358
619	2359
2694	2360
2333	2361
2130	2362
3188	2363
902	2364
801	2365
1750	2366
3067	2367
2190	2368
2976	2369
948	2370
2715	2371
978	2372
1977	2373
3272	2374
2748	2375
2405	2376
565	2377
2620	2378
2751	2379
1059	2380
1788	2381
2589	2382
121	2383
2510	2384
2617	2385
2493	2386
1692	2387
1661	2388
1478	2389
2676	2390
1125	2391
839	2392
2887	2393
2675	2394
2382	2395
1774	2396
1358	2397
1695	2398
709	2399
1729	2400
1690	2401
2034	2402
794	2403
180	2404
2260	2405
2258	2406
928	2407
1868	2408
1724	2409
1974	2410
798	2411
268	2412
1870	2413
378	2414
319	2415
161	2416
1839	2417
2036	2418
3134	2419
3042	2420
2754	2421
1718	2422
838	2423
3099	2424
974	2425
483	2426
88	2427
1970	2428
1477	2429
2342	2430
1470	2431
243	2432
436	2433
2749	2434
1282	2435
2898	2436
556	2437
2755	2438
1542	2439
2317	2440
107	2441
3148	2442
3217	2443
2099	2444
1983	2445
2700	2446
1004	2447
1633	2448
1115	2449
632	2450
1988	2451
1257	2452
2520	2453
1144	2454
2375	2455
1089	2456
1569	2457
1159	2458
1476	2459
1838	2460
1267	2461
3246	2462
2689	2463
2003	2464
2135	2465
992	2466
2136	2467
1456	2468
1808	2469
3295	2470
276	2471
84	2472
2474	2473
1740	2474
1821	2475
2925	2476
1248	2477
1922	2478
782	2479
1657	2480
347	2481
2516	2482
623	2483
796	2484
2599	2485
475	2486
2463	2487
2623	2488
2098	2489
2491	2490
3162	2491
1590	2492
1295	2493
73	2494
1406	2495
2472	2496
1266	2497
1377	2498
3239	2499
3204	2500
875	2501
2814	2502
2585	2503
115	2504
2023	2505
1554	2506
944	2507
1975	2508
1570	2509
694	2510
2250	2511
3004	2512
3326	2513
2082	2514
1009	2515
2611	2516
2640	2517
2514	2518
2035	2519
1865	2520
2950	2521
2856	2522
3159	2523
524	2524
910	2525
653	2526
1469	2527
3084	2528
1050	2529
103	2530
2850	2531
1700	2532
134	2533
2546	2534
3201	2535
251	2536
3125	2537
321	2538
3088	2539
1105	2540
400	2541
254	2542
3238	2543
1759	2544
2163	2545
2823	2546
1696	2547
2943	2548
867	2549
1801	2550
3282	2551
786	2552
2309	2553
971	2554
2468	2555
1225	2556
917	2557
2550	2558
772	2559
2387	2560
1259	2561
1389	2562
636	2563
1472	2564
354	2565
3226	2566
2810	2567
1114	2568
277	2569
3284	2570
290	2571
2292	2572
1567	2573
1641	2574
2060	2575
310	2576
2768	2577
3322	2578
1310	2579
1203	2580
2017	2581
1957	2582
2955	2583
42	2584
2216	2585
1240	2586
1121	2587
2332	2588
1353	2589
1174	2590
1969	2591
1473	2592
2946	2593
1678	2594
2841	2595
1684	2596
2968	2597
1754	2598
163	2599
173	2600
2918	2601
410	2602
2980	2603
1128	2604
2402	2605
1102	2606
3123	2607
2771	2608
1014	2609
160	2610
926	2611
2938	2612
602	2613
1273	2614
3271	2615
2343	2616
136	2617
1585	2618
783	2619
702	2620
3101	2621
650	2622
767	2623
249	2624
2287	2625
1201	2626
