user_id_new	wm_poi_id_new
83	81
83	81
83	81
83	81
83	81
83	24
83	2042
83	140
83	81
83	81
84	201
84	82
84	201
84	101
84	82
84	10
85	772
85	565
85	531
85	244
85	488
85	165
85	654
85	1412
85	488
85	183
85	1864
85	232
86	69
86	69
87	1680
87	1575
88	69
88	144
88	100
88	86
88	39
88	100
88	1217
89	126
89	532
89	248
89	590
89	113
89	113
89	248
89	130
90	358
90	37
90	88
91	968
91	551
91	734
92	1174
92	598
93	1432
93	232
94	737
94	197
94	428
94	103
94	80
95	581
95	93
95	338
96	204
97	1365
97	173
97	919
98	562
98	562
99	2735
99	430
100	862
100	291
100	142
101	293
101	98
101	98
101	563
101	1210
101	304
102	1845
103	1535
103	42
103	42
103	1443
103	42
103	1054
103	600
103	1471
103	218
103	1412
103	1546
103	375
103	1501
103	1501
103	1414
104	101
105	486
105	35
105	486
105	486
105	838
105	1502
105	674
105	120
105	120
105	185
105	280
105	352
105	1502
105	38
105	486
106	761
106	101
106	484
107	993
107	478
107	67
107	451
108	797
108	874
108	2973
108	55
108	674
108	449
108	838
108	1860
109	283
110	1542
111	22
111	507
111	703
111	381
111	141
111	703
112	180
112	627
112	106
112	180
112	61
112	180
112	106
112	110
112	1159
112	180
112	83
112	184
112	1082
112	106
112	61
112	1087
112	61
112	1110
112	106
113	182
113	730
113	730
113	277
113	182
113	730
113	118
113	107
113	107
113	1157
113	107
113	277
113	401
113	107
113	2058
114	167
114	167
114	8
114	477
114	8
114	167
114	824
114	8
114	262
114	139
114	139
114	139
114	139
114	8
114	824
114	46
114	98
114	202
114	202
114	139
114	46
114	3
114	139
114	3
114	46
114	3
114	3
114	3
114	46
114	46
114	824
115	525
115	525
115	835
115	835
115	108
115	261
115	261
115	261
115	108
115	108
116	152
116	152
116	1664
116	109
116	109
116	541
116	541
116	1664
116	109
116	504
116	109
116	504
117	533
117	10
118	141
118	828
118	3
118	201
118	481
118	982
118	399
118	944
118	3
118	917
118	917
119	532
119	652
119	865
119	174
119	1576
119	266
119	1665
120	112
120	112
120	232
120	860
120	132
120	112
120	112
120	112
120	327
120	232
120	327
120	112
121	2266
121	418
121	1464
121	104
121	219
121	113
121	1456
121	104
121	69
121	104
121	219
121	328
121	1456
121	426
122	141
122	595
122	765
122	541
122	130
122	968
122	1054
122	764
122	883
122	130
122	130
122	130
122	2452
122	456
122	1571
123	35
123	248
123	1935
123	248
123	226
123	35
123	128
123	165
123	226
123	165
123	248
123	248
124	2637
124	149
124	179
125	116
125	327
125	139
126	480
126	480
126	868
126	117
126	154
126	868
126	43
126	154
126	154
126	262
126	154
126	154
126	263
126	262
126	868
126	117
126	117
126	262
126	480
126	868
126	262
126	117
127	218
127	1665
128	1713
128	90
128	30
128	2047
128	2047
129	63
129	63
129	10
129	10
129	10
129	11
129	63
129	483
129	11
129	121
130	372
130	372
130	372
130	116
130	808
130	841
130	1142
130	1142
130	841
130	2515
130	372
131	61
131	61
131	61
131	123
131	1322
131	61
131	180
131	180
131	1322
131	1322
132	2181
132	418
132	280
132	280
133	438
133	438
133	665
134	248
134	773
134	357
134	548
135	2251
135	2058
135	691
135	2597
135	548
135	904
135	127
135	127
135	2597
135	2597
135	2667
135	101
135	540
136	949
136	128
136	28
136	817
136	128
136	31
136	735
136	128
136	735
136	128
136	128
136	128
136	2452
137	1097
137	428
137	428
137	1564
137	440
137	440
137	440
137	440
137	1564
137	129
138	381
138	750
138	1698
138	796
138	731
138	98
138	222
138	225
139	80
139	172
139	2257
139	1718
139	80
140	740
140	132
140	498
140	740
140	498
140	444
140	498
140	132
140	132
140	992
140	498
140	2628
141	179
141	80
141	133
142	1862
142	1319
142	1319
142	1295
142	1572
142	134
142	978
143	423
144	569
144	74
144	1495
144	636
145	1094
146	176
146	33
146	139
146	1931
146	1931
146	139
146	1931
146	1931
146	139
146	1206
146	1636
146	1931
146	1931
146	1931
146	139
147	351
147	534
147	98
147	226
147	381
147	418
147	433
148	2259
148	826
148	1415
149	403
149	697
149	865
149	865
149	35
149	86
149	1005
150	211
150	171
150	740
150	98
150	183
150	183
150	565
151	639
151	718
151	304
151	783
151	142
151	152
152	730
152	388
152	388
152	366
152	388
152	646
153	300
153	403
153	197
153	30
153	185
154	66
155	163
156	699
156	456
156	731
156	96
156	648
156	96
157	381
157	54
157	253
157	526
157	148
157	80
157	526
158	135
158	54
159	85
159	1525
159	818
159	538
159	818
159	772
160	1150
160	276
160	968
160	2452
160	560
160	2452
160	130
160	1973
160	619
160	2388
160	917
161	293
162	176
162	570
162	142
162	427
162	427
162	265
162	449
162	8
162	427
162	52
162	545
162	979
162	427
163	222
163	398
163	54
163	332
163	228
163	538
163	182
164	737
164	144
164	289
164	530
164	22
164	327
164	176
164	250
164	424
165	613
165	9
166	120
166	120
166	120
166	990
166	120
166	120
167	207
167	47
167	24
167	116
167	375
167	1816
167	2499
167	2499
168	1618
168	304
168	1618
168	134
168	1618
169	953
169	521
169	61
169	953
169	953
169	953
169	1116
169	158
169	953
169	245
169	158
169	479
169	479
169	245
169	2188
169	1668
169	521
170	159
170	478
170	348
171	532
171	10
172	2644
172	734
172	803
172	101
173	917
174	1143
174	440
174	162
174	101
174	1266
174	368
174	1136
174	1106
174	241
174	1106
174	101
174	1136
175	592
175	208
176	163
176	557
176	163
176	163
176	827
176	163
177	763
177	699
177	699
177	164
177	164
178	1645
178	1637
178	1142
178	360
178	1028
179	165
179	86
179	526
179	165
179	526
179	38
179	345
179	86
179	86
179	526
179	526
179	345
179	345
179	253
180	9
180	152
180	9
180	336
180	152
180	9
180	9
181	16
181	16
181	303
181	3
181	326
181	1081
181	16
181	101
181	1081
181	16
182	352
182	1433
182	1285
183	1131
183	327
184	167
184	167
185	594
185	27
185	594
186	545
186	48
186	1062
186	529
186	47
186	897
186	22
187	1641
187	826
187	1922
187	28
187	218
187	1922
187	218
187	218
188	728
188	211
188	670
188	345
188	717
188	781
188	85
188	12
188	85
188	169
188	130
188	979
188	41
188	352
188	234
188	670
188	130
188	34
188	41
188	352
188	169
188	345
188	2
188	85
188	169
188	670
189	576
189	1589
189	576
189	1133
189	304
189	2305
189	1133
190	334
190	308
190	282
190	40
190	584
190	334
190	221
190	221
190	736
190	1704
191	364
191	953
191	1998
192	1343
192	116
192	249
192	47
192	1285
193	1983
193	171
193	1292
193	512
193	282
193	282
193	512
193	247
193	225
193	512
193	823
193	282
193	282
193	171
193	400
193	171
193	512
193	512
193	512
193	23
193	44
193	212
194	259
194	1493
195	617
195	293
195	956
195	149
195	404
196	0
196	817
196	218
196	817
196	817
196	139
196	344
196	346
196	346
196	346
196	218
196	817
196	817
196	1197
196	817
197	1756
197	555
197	1064
197	672
197	1008
198	80
198	185
198	86
198	34
198	1263
198	418
198	203
199	648
199	109
199	600
199	86
199	2
200	185
200	11
200	332
200	832
200	1627
200	332
200	1203
200	120
200	1016
200	2306
200	562
200	120
200	8
201	579
201	646
201	1433
201	423
202	1749
202	1664
203	103
203	2361
203	2361
203	108
203	2361
203	514
203	739
203	103
203	2509
203	1738
204	188
204	15
204	50
204	28
204	94
205	754
205	248
205	152
205	356
205	49
206	735
206	265
206	2650
206	1070
206	1620
207	494
207	513
207	1390
207	180
207	803
207	180
207	2266
207	180
207	180
207	439
207	1390
207	349
207	180
207	716
207	180
207	151
207	180
207	180
208	226
208	226
209	817
209	817
209	142
209	817
210	2893
210	2893
210	2893
210	87
210	87
210	768
210	768
210	600
210	1981
210	391
210	87
210	1282
210	479
210	1109
210	124
210	28
210	544
210	5
210	1624
211	39
212	208
212	248
212	561
212	561
212	182
212	1516
213	587
213	317
213	627
213	584
213	2606
213	1899
213	1899
213	280
213	156
213	791
213	655
213	533
214	39
214	332
214	134
214	36
215	484
215	44
215	484
215	526
215	503
215	1924
215	203
215	10
215	503
215	183
215	484
215	1433
215	484
215	573
215	690
215	1433
215	499
215	357
215	10
215	5
216	712
216	216
216	1622
216	120
216	216
216	1305
216	532
216	712
216	292
216	120
216	292
216	526
216	292
216	184
216	120
216	712
216	865
216	1860
216	808
216	381
217	279
218	1061
219	65
219	130
219	29
219	186
219	130
219	186
219	739
219	578
219	1263
220	293
220	526
220	283
220	283
220	283
220	293
220	283
221	31
221	39
221	31
221	1413
221	176
221	23
221	23
221	1931
222	461
222	62
223	275
223	1502
223	275
223	275
223	994
223	2324
223	943
223	180
223	61
223	190
223	190
223	1083
223	994
224	93
224	93
224	16
224	733
224	162
224	16
224	154
224	16
224	16
224	276
224	276
224	116
224	16
224	187
224	187
224	16
224	56
224	16
224	544
224	463
224	426
224	115
224	16
224	116
224	463
224	16
224	16
224	116
224	2488
224	183
225	589
226	185
226	680
227	531
227	814
227	814
227	814
227	814
227	531
228	194
229	495
229	231
230	1253
230	390
230	145
230	218
230	453
231	1704
231	139
231	1704
231	1704
231	183
231	1704
231	22
232	80
233	130
233	1664
233	456
233	200
233	55
233	130
233	200
233	96
233	225
234	1253
235	262
235	426
235	274
235	243
235	1174
235	206
236	349
236	98
236	112
236	2064
236	1099
236	3
236	349
236	712
236	232
236	754
237	620
237	183
237	145
237	42
238	484
238	484
239	24
239	24
239	115
239	544
239	303
239	620
239	620
240	225
240	164
240	459
241	84
241	331
241	645
241	645
242	865
243	1135
243	428
243	1
243	460
243	69
243	16
243	460
243	3
243	69
243	460
243	225
244	335
245	1429
245	292
245	1666
246	259
247	1368
247	10
247	584
247	138
247	327
247	82
247	600
247	295
247	664
247	919
247	327
247	82
247	295
247	138
247	232
248	896
248	334
248	334
248	589
248	444
248	209
248	730
248	334
248	209
248	162
248	334
248	162
248	896
248	209
248	757
248	139
248	583
248	2555
249	740
249	359
249	953
249	617
249	327
249	1099
249	1160
249	139
249	740
249	740
249	1160
249	183
249	463
249	327
249	2515
249	84
249	740
249	2515
249	1160
249	617
249	84
249	375
250	19
250	672
250	1565
250	672
250	672
250	672
250	672
251	587
251	211
251	58
251	23
251	587
251	753
251	27
251	865
251	128
251	21
251	865
251	451
251	85
251	447
251	587
251	865
251	961
251	587
251	587
251	744
251	554
251	865
251	451
251	753
251	27
252	1592
252	31
252	1645
252	1592
252	764
252	247
252	231
253	753
253	865
253	196
253	139
253	184
253	52
253	865
253	89
254	674
254	215
254	714
254	22
254	215
255	216
255	185
255	67
255	2039
255	2508
255	2856
255	2508
255	2039
255	2039
255	2508
255	76
256	2231
256	86
256	86
256	86
256	160
256	52
256	34
256	86
256	86
256	34
256	971
257	417
257	70
257	352
257	418
257	11
257	23
257	187
257	486
257	210
257	70
257	279
257	314
257	271
258	532
259	185
260	1704
260	765
260	1525
260	218
260	217
260	204
260	1508
260	1689
260	217
260	396
260	204
260	1525
260	218
260	204
260	1114
260	938
260	249
260	104
260	152
260	2365
260	682
260	104
260	204
260	204
260	1069
261	888
262	1422
262	1132
262	1132
262	232
262	240
262	232
262	194
262	232
262	232
262	1422
262	1483
262	1422
262	1458
262	232
262	24
262	232
263	167
263	1113
263	95
263	964
263	17
263	452
263	1502
263	1502
263	1502
264	183
264	189
264	1943
264	183
264	86
265	98
265	98
265	97
265	444
266	442
266	82
266	488
266	442
266	221
266	598
266	221
266	221
266	221
266	242
267	228
267	422
268	70
268	1614
268	2276
268	203
269	130
269	125
270	1105
270	882
270	1105
270	3
270	882
270	882
271	1253
271	225
271	225
271	60
271	451
271	1253
271	120
271	23
271	42
271	484
272	1668
272	1163
272	664
273	255
273	22
273	255
273	22
273	263
273	521
273	43
273	43
274	318
275	221
275	1594
275	10
275	69
275	250
276	288
276	288
276	1433
276	1090
276	1295
276	192
276	2155
276	2240
276	44
277	475
277	557
277	142
277	227
277	557
277	557
277	475
277	557
277	475
278	233
278	208
278	425
278	1083
278	14
278	14
278	1545
279	171
279	1130
279	1130
279	1173
279	1173
279	1570
279	232
279	1619
279	232
279	1434
279	182
279	1173
279	439
279	232
279	1619
280	205
280	310
280	211
280	1132
280	1464
280	205
280	310
280	1464
280	106
281	44
281	1087
281	141
281	826
281	186
281	1296
281	43
282	273
282	398
282	444
282	273
282	273
282	444
282	444
282	236
282	273
282	331
282	331
282	236
282	1354
282	331
282	398
282	236
282	444
282	444
282	444
282	273
282	273
282	398
282	273
282	236
283	267
283	93
283	1955
283	167
283	156
283	156
283	303
283	267
283	93
283	93
284	109
284	15
284	665
284	109
284	109
285	80
285	437
285	601
285	474
285	875
285	146
285	146
285	146
285	38
285	672
285	38
285	449
285	393
285	875
285	146
285	688
285	497
285	152
285	28
285	594
285	31
285	152
285	47
286	65
286	240
286	1464
286	1913
287	261
287	1130
287	241
287	1130
287	1130
288	183
288	973
288	973
288	540
288	531
288	19
288	183
288	258
289	667
289	587
289	254
289	679
289	753
289	82
289	451
289	210
290	1251
291	27
291	113
291	323
291	27
291	27
291	27
291	27
291	27
291	165
291	165
291	165
291	379
291	27
291	58
291	280
291	27
292	2012
292	405
292	2012
292	2012
292	234
292	2012
292	234
292	2012
292	80
292	114
292	2012
292	2012
292	80
292	2012
292	80
292	23
292	2012
292	2012
292	2012
292	707
292	2012
292	422
292	2012
293	53
293	631
293	1142
293	1738
293	53
293	53
293	16
293	1445
293	235
293	53
293	194
293	1445
293	53
293	53
293	194
294	2705
294	813
294	332
294	1299
294	1083
294	332
294	932
294	1353
294	1124
294	461
294	20
295	873
295	197
296	445
296	445
296	445
296	445
296	445
296	445
296	445
297	667
298	831
298	100
298	157
298	204
298	58
298	58
298	2041
298	30
298	100
299	876
299	74
299	27
299	0
299	968
299	876
299	0
299	74
299	538
299	876
299	469
299	2635
299	833
299	214
299	1031
299	351
300	31
300	2
300	273
300	204
300	204
300	152
300	130
300	71
300	609
300	1263
300	562
300	1197
300	714
300	184
300	222
300	185
300	184
300	184
300	222
300	2
300	214
300	71
300	34
300	1645
301	134
301	253
301	253
301	253
301	253
301	86
301	1197
301	621
301	1463
301	253
301	521
301	33
301	253
301	253
301	253
301	253
301	253
301	41
302	490
302	296
303	2873
303	506
303	262
303	1671
303	385
303	385
303	232
304	282
305	375
305	375
305	375
305	375
305	375
305	375
306	175
306	258
306	175
306	175
307	1750
307	1704
307	257
307	601
307	617
307	617
307	1173
307	475
307	257
308	3
309	584
309	1502
309	1502
309	1502
309	1502
309	1502
309	14
309	17
309	1117
309	17
309	1384
309	1502
309	1502
309	335
309	712
309	355
309	1502
309	940
309	17
309	1384
309	1502
309	61
309	1869
310	54
310	128
310	835
310	54
310	735
310	163
310	449
310	54
310	104
310	507
310	562
310	128
310	449
311	655
311	497
311	299
311	273
311	262
311	497
311	1979
311	293
311	1101
311	532
311	569
311	456
311	456
311	375
311	456
311	265
312	365
312	259
312	259
312	245
312	150
313	114
313	185
313	208
313	2379
313	305
313	794
313	1016
313	144
313	144
313	144
313	352
313	1627
313	1627
313	1234
313	1627
313	340
313	144
313	794
313	1234
313	2458
314	736
314	183
314	1128
314	372
314	1128
314	183
314	513
314	932
314	372
314	372
314	183
314	330
314	372
314	912
314	183
314	183
314	372
314	183
314	183
314	372
314	183
314	173
314	183
314	372
314	183
314	183
314	2043
314	2043
315	211
315	497
315	357
315	968
315	587
316	156
316	262
316	318
316	165
316	156
316	1541
316	318
316	480
316	112
316	112
317	318
317	983
317	983
317	6
318	592
318	693
318	1671
318	474
318	328
318	90
318	400
318	90
318	90
318	891
318	90
318	134
318	120
318	90
319	279
319	162
319	265
319	336
319	27
319	423
319	162
319	109
319	2453
319	423
319	162
319	162
320	672
320	672
320	390
321	80
321	131
321	773
321	2288
321	2288
321	12
321	12
321	669
321	131
321	731
322	1076
322	267
322	295
322	238
323	268
323	268
324	1738
325	257
326	115
326	201
326	56
326	693
326	3
326	3
326	115
326	405
326	3
326	115
326	56
326	3
326	3
326	3
326	3
326	56
326	56
326	405
326	3
326	405
326	3
326	1024
326	51
326	56
326	3
326	1024
326	56
326	56
326	3
326	3
327	63
327	483
327	34
327	360
327	145
327	24
327	2457
327	291
327	483
327	57
327	2463
328	581
329	1119
329	1466
330	203
331	31
331	31
332	557
332	52
332	69
332	587
332	139
332	557
332	285
332	85
332	587
332	1390
332	69
332	107
332	30
332	587
333	27
333	504
333	448
333	10
333	358
333	359
333	498
333	498
333	163
333	1002
333	449
333	52
333	358
333	437
333	358
334	10
334	10
334	10
334	6
334	278
334	335
334	274
334	292
334	335
334	326
334	335
334	1025
334	278
334	1095
334	326
334	1025
335	292
335	1142
335	1312
335	480
336	243
336	481
336	1675
336	1859
336	262
336	279
336	1675
336	658
336	183
337	248
337	557
337	587
337	557
338	428
338	498
338	1157
338	1086
339	261
339	1365
339	44
339	1142
339	514
339	654
340	526
341	230
341	293
341	344
341	279
341	1293
341	279
341	1558
342	292
342	292
342	378
342	543
342	1137
342	208
342	488
342	378
342	1743
342	407
343	403
343	403
343	67
343	35
343	254
343	429
343	308
343	308
344	954
344	483
344	1978
344	795
344	186
344	345
344	186
344	186
344	31
344	31
344	186
344	186
344	571
344	186
344	1565
344	466
344	182
344	2706
344	2756
344	2667
344	352
344	186
345	742
345	349
345	2337
346	50
346	794
347	1791
347	1791
347	1170
347	1170
347	784
347	784
347	784
347	1427
347	1183
347	1170
347	1427
347	784
347	1427
347	1494
347	944
347	101
348	867
348	454
348	44
349	349
349	23
349	69
349	197
349	197
349	285
349	247
349	410
350	613
350	27
350	1508
350	1508
350	407
350	407
350	426
350	426
350	613
350	613
350	809
350	809
350	576
351	1124
351	335
351	61
351	132
351	61
351	1124
351	132
351	335
351	1124
351	287
351	61
351	335
351	2515
352	221
352	631
352	82
352	428
352	631
352	226
352	1372
352	82
353	2509
354	12
354	12
354	5
354	258
354	103
354	413
354	12
354	316
354	182
354	258
355	304
355	300
355	292
355	317
355	60
355	189
355	134
355	23
355	531
355	531
355	185
355	1525
355	225
355	743
355	204
355	225
355	134
355	250
355	23
355	39
355	226
355	304
355	225
355	225
355	765
355	531
355	378
355	225
356	135
356	130
356	130
356	437
356	47
356	834
357	749
357	514
357	24
357	514
357	24
357	749
357	514
357	514
357	24
357	514
357	24
358	1142
358	1142
358	1142
358	541
358	1142
358	1427
358	541
358	483
359	498
359	498
359	1291
360	318
360	335
360	335
360	294
360	132
361	28
361	28
361	162
361	52
361	3
361	162
361	530
361	2449
361	482
361	52
362	730
362	730
362	730
363	344
364	475
364	253
364	900
364	900
364	568
364	633
364	633
365	24
365	202
365	24
366	3
366	3
366	3
366	754
366	3
366	3
366	754
366	3
366	754
367	5
367	754
367	330
368	22
368	22
368	273
368	280
368	526
368	125
369	398
369	276
369	126
369	276
370	274
370	245
370	202
370	1427
370	138
370	59
370	1102
371	381
371	381
371	297
371	297
372	52
372	925
372	296
372	449
372	296
372	598
372	344
372	291
372	2452
373	1008
373	448
373	254
373	219
373	428
373	134
373	134
373	876
374	263
374	299
374	294
374	283
374	283
374	283
374	218
374	299
375	552
375	552
375	299
375	182
375	262
375	262
375	262
375	423
375	262
375	262
375	182
375	248
375	299
375	262
375	248
375	262
375	552
375	423
375	262
375	299
375	35
375	552
375	248
376	381
376	300
377	301
377	388
377	278
377	1438
377	1329
377	301
377	919
377	301
377	883
377	700
377	697
377	617
377	56
377	740
377	697
377	740
377	740
377	53
377	700
377	2511
377	740
377	700
377	697
377	697
377	1438
377	301
377	301
377	53
377	1255
378	1679
378	248
378	1284
378	108
378	410
378	732
378	80
379	69
379	177
379	177
379	177
379	557
379	557
379	949
379	154
379	595
379	557
379	177
380	5
381	1316
381	186
382	929
382	145
382	929
382	672
382	525
382	145
382	198
382	672
382	504
382	504
382	198
383	1158
383	278
383	1408
383	1456
383	303
383	1456
383	232
383	1456
383	178
383	282
383	303
383	1456
383	282
383	1456
383	82
383	1405
383	232
383	1876
383	366
383	882
383	1405
383	1456
383	778
383	569
383	200
383	778
383	778
384	651
384	208
384	651
384	651
385	95
385	95
385	187
385	82
385	82
385	95
385	82
385	95
386	545
386	526
386	888
386	720
386	888
386	346
386	888
386	545
386	526
386	526
386	304
386	717
386	545
387	875
387	667
387	295
388	749
388	541
388	544
388	243
388	211
389	152
389	2288
389	52
390	1706
391	743
391	743
391	100
391	297
391	973
392	15
392	15
392	31
392	490
392	296
392	152
392	15
392	15
392	15
392	86
392	15
392	35
392	15
392	296
392	265
392	265
393	448
393	254
393	308
393	254
393	448
393	448
394	1087
394	334
394	883
394	2463
395	183
395	2522
395	516
395	737
395	282
395	183
395	159
395	380
395	737
396	1636
396	134
396	78
396	899
397	216
397	944
397	986
398	203
398	312
399	1978
399	253
399	141
399	1670
400	184
400	285
400	49
400	453
400	428
401	1495
401	154
401	557
401	504
401	154
401	1403
401	557
401	1504
402	151
402	378
402	656
402	176
403	554
403	594
403	187
403	93
403	93
403	187
403	187
403	316
403	554
403	610
403	436
403	27
403	27
404	983
404	617
404	582
405	10
405	282
406	475
406	809
406	486
406	1226
406	617
407	1946
408	362
408	145
408	414
408	163
408	495
409	318
409	784
409	784
409	1025
409	1183
409	784
409	294
409	261
409	318
409	784
409	784
409	784
409	784
409	318
409	784
409	2449
410	183
410	183
410	23
410	188
410	204
410	204
410	204
410	183
410	592
410	188
411	2241
411	108
411	749
411	1721
411	749
412	530
412	924
412	414
412	176
412	1558
412	1732
412	1732
412	1558
412	30
412	176
413	199
413	199
413	199
413	344
414	320
414	320
414	320
415	1555
416	1093
416	101
416	166
416	1124
416	953
416	454
416	75
417	183
417	183
417	2731
417	2731
417	248
